Culture	Time	TotalArea	Number
R05C08	1321420266.000000	588795.000000	93
R05C08	1321421410.000000	625871.500000	90
R05C08	1321422558.000000	653761.500000	83
R05C08	1321423698.000000	688488.500000	75
R05C08	1321424842.000000	729383.000000	64
R05C08	1321425986.000000	762107.500000	65
R05C08	1321427160.000000	792877.500000	59
R05C08	1321428300.000000	820278.000000	60
R05C08	1321429440.000000	858382.000000	61
R05C08	1321430584.000000	878157.500000	50
R05C08	1321431730.000000	912587.000000	51
R05C08	1321432882.000000	932397.500000	45
R05C08	1321434056.000000	956152.500000	39
R05C08	1321435206.000000	976199.500000	38
R05C08	1321436346.000000	996997.500000	32
R05C08	1321437490.000000	1010915.500000	39
R05C08	1321438642.000000	1030603.000000	37
R05C08	1321439792.000000	1047553.500000	32
R05C08	1321440954.000000	1062279.500000	32
R05C08	1321442116.000000	1088100.500000	29
R05C08	1321443262.000000	1099477.000000	26
R05C08	1321444410.000000	1112556.500000	22
R05C08	1321445558.000000	1126070.000000	27
R05C08	1321446712.000000	1137604.000000	23
R05C08	1321447872.000000	1150246.500000	25
R05C08	1321449046.000000	1157441.000000	24
R05C08	1321450194.000000	1163933.500000	23
R05C08	1321451344.000000	1170247.000000	27
R05C08	1321452492.000000	1176536.500000	20
R05C08	1321453644.000000	1182058.000000	21
R05C08	1321454800.000000	1393190.000000	1
R05C08	1321456002.000000	1393000.500000	1
R05C08	1321457170.000000	1392921.000000	1
R05C08	1321458344.000000	1393088.000000	1
R05C08	1321459514.000000	1392957.500000	1
R05C08	1321460686.000000	1392968.500000	1
R05C08	1321461858.000000	1392968.000000	1
R05C09	1321349764.000000	8361.500000	130
R05C09	1321350890.000000	8291.500000	131
R05C09	1321352004.000000	9006.500000	127
R05C09	1321353126.000000	8938.500000	128
R05C09	1321354248.000000	9778.000000	125
R05C09	1321355376.000000	9110.500000	128
R05C09	1321356498.000000	8969.000000	130
R05C09	1321357630.000000	11225.500000	125
R05C09	1321358758.000000	10182.500000	134
R05C09	1321359886.000000	11692.000000	125
R05C09	1321361012.000000	12820.000000	122
R05C09	1321362142.000000	10886.000000	129
R05C09	1321363264.000000	12176.000000	122
R05C09	1321364396.000000	13998.000000	123
R05C09	1321365538.000000	14579.000000	123
R05C09	1321366668.000000	13884.000000	123
R05C09	1321367798.000000	14872.000000	126
R05C09	1321368922.000000	15937.000000	130
R05C09	1321370052.000000	16782.500000	124
R05C09	1321371182.000000	17892.000000	125
R05C09	1321372316.000000	18866.500000	128
R05C09	1321373462.000000	20505.000000	130
R05C09	1321374598.000000	21934.500000	130
R05C09	1321375732.000000	23359.500000	126
R05C09	1321376870.000000	25079.500000	124
R05C09	1321378008.000000	24595.000000	133
R05C09	1321379140.000000	26486.000000	124
R05C09	1321380268.000000	28591.000000	130
R05C09	1321381420.000000	31627.500000	124
R05C09	1321382550.000000	31303.000000	137
R05C09	1321383686.000000	35088.500000	129
R05C09	1321384826.000000	39358.500000	125
R05C09	1321385956.000000	39599.000000	128
R05C09	1321387088.000000	43635.000000	126
R05C09	1321388216.000000	46745.500000	125
R05C09	1321389360.000000	50900.000000	131
R05C09	1321390498.000000	54641.000000	123
R05C09	1321391632.000000	59138.000000	119
R05C09	1321392772.000000	64145.000000	113
R05C09	1321393908.000000	68876.500000	120
R05C09	1321395050.000000	74688.500000	116
R05C09	1321396196.000000	79826.500000	114
R05C09	1321397350.000000	85755.000000	118
R05C09	1321398498.000000	92311.500000	114
R05C09	1321399636.000000	99547.500000	115
R05C09	1321400774.000000	106212.500000	110
R05C09	1321401912.000000	115838.500000	112
R05C09	1321403050.000000	126717.000000	101
R05C09	1321404206.000000	135421.000000	96
R05C09	1321405348.000000	144121.000000	100
R05C09	1321406494.000000	155061.000000	109
R05C09	1321407638.000000	167882.000000	95
R05C09	1321408778.000000	179180.000000	98
R05C09	1321409922.000000	191567.000000	95
R05C09	1321411052.000000	207448.500000	92
R05C09	1321412222.000000	223364.000000	97
R05C09	1321413368.000000	233074.500000	102
R05C09	1321414512.000000	253280.500000	90
R05C09	1321415656.000000	272388.000000	80
R05C09	1321416800.000000	290337.000000	78
R05C09	1321417974.000000	306594.500000	83
R05C09	1321419128.000000	330340.500000	74
R05C09	1321420284.000000	344923.000000	82
R05C09	1321421426.000000	369369.500000	78
R05C09	1321422574.000000	393537.000000	69
R05C09	1321423716.000000	413074.000000	68
R05C09	1321424860.000000	434044.500000	69
R05C09	1321426004.000000	459942.000000	64
R05C09	1321427178.000000	481960.000000	65
R05C09	1321428316.000000	505035.000000	60
R05C09	1321429456.000000	532481.000000	55
R05C09	1321430602.000000	554462.500000	57
R05C09	1321431748.000000	580268.500000	54
R05C09	1321432898.000000	606659.500000	53
R05C09	1321434072.000000	633868.000000	47
R05C09	1321435224.000000	660235.000000	36
R05C09	1321436362.000000	675221.000000	50
R05C09	1321437506.000000	703736.500000	44
R05C09	1321438658.000000	728478.000000	43
R05C09	1321439808.000000	748277.000000	40
R05C09	1321440972.000000	770857.500000	35
R05C09	1321442134.000000	800294.000000	40
R05C09	1321443278.000000	818223.000000	39
R05C09	1321444428.000000	836315.500000	32
R05C09	1321445576.000000	856522.000000	32
R05C09	1321446730.000000	847711.500000	28
R05C09	1321447890.000000	909522.000000	29
R05C09	1321449062.000000	921023.500000	28
R05C09	1321450212.000000	941962.500000	25
R05C09	1321451360.000000	951525.500000	27
R05C09	1321452510.000000	960650.500000	24
R05C09	1321453662.000000	971231.000000	23
R05C09	1321454818.000000	1392831.500000	1
R05C09	1321456020.000000	1392808.000000	1
R05C09	1321457188.000000	1392813.500000	1
R05C09	1321458360.000000	1392810.000000	1
R05C09	1321459530.000000	1392780.500000	1
R05C09	1321460704.000000	1392748.500000	1
R05C09	1321461876.000000	1392849.000000	1
R06C03	1321349922.000000	8350.000000	150
R06C03	1321351048.000000	7911.000000	146
R06C03	1321352162.000000	8526.000000	152
R06C03	1321353284.000000	8690.000000	154
R06C03	1321354406.000000	9608.500000	153
R06C03	1321355534.000000	10316.000000	148
R06C03	1321356658.000000	10435.500000	147
R06C03	1321357790.000000	12118.500000	155
R06C03	1321358916.000000	11596.500000	143
R06C03	1321360042.000000	11689.000000	139
R06C03	1321361170.000000	13366.000000	149
R06C03	1321362298.000000	12797.500000	146
R06C03	1321363422.000000	13785.000000	145
R06C03	1321364554.000000	15460.500000	150
R06C03	1321365698.000000	17236.000000	154
R06C03	1321366828.000000	16513.000000	147
R06C03	1321367956.000000	19114.000000	148
R06C03	1321369080.000000	1392666.500000	1
R06C03	1321370214.000000	16512.000000	182
R06C03	1321371342.000000	23947.500000	146
R06C03	1321372474.000000	26066.000000	149
R06C03	1321373622.000000	27686.000000	139
R06C03	1321374758.000000	29759.500000	145
R06C03	1321375892.000000	31980.000000	141
R06C03	1321377030.000000	35712.500000	146
R06C03	1321378168.000000	29334.000000	179
R06C03	1321379298.000000	41417.500000	141
R06C03	1321380426.000000	42070.000000	133
R06C03	1321381580.000000	46369.500000	140
R06C03	1321382710.000000	50966.500000	147
R06C03	1321383848.000000	56770.500000	138
R06C03	1321384986.000000	62961.000000	144
R06C03	1321386116.000000	68605.500000	141
R06C03	1321387248.000000	71021.500000	143
R06C03	1321388374.000000	79794.000000	139
R06C03	1321389520.000000	82265.000000	131
R06C03	1321390656.000000	93672.500000	135
R06C03	1321391792.000000	101760.000000	135
R06C03	1321392932.000000	111556.000000	129
R06C03	1321394068.000000	120578.000000	133
R06C03	1321395210.000000	132750.000000	128
R06C03	1321396358.000000	143076.500000	122
R06C03	1321397510.000000	157048.500000	116
R06C03	1321398658.000000	171144.000000	122
R06C03	1321399794.000000	184346.500000	119
R06C03	1321400932.000000	201988.000000	115
R06C03	1321402070.000000	221794.000000	106
R06C03	1321403208.000000	240403.500000	108
R06C03	1321404368.000000	259161.500000	107
R06C03	1321405506.000000	279074.500000	87
R06C03	1321406654.000000	306136.500000	96
R06C03	1321407796.000000	326852.500000	85
R06C03	1321408938.000000	356531.000000	80
R06C03	1321410078.000000	384942.000000	79
R06C03	1321411214.000000	407600.000000	74
R06C03	1321412382.000000	442026.000000	75
R06C03	1321413526.000000	470471.500000	78
R06C03	1321414672.000000	506222.500000	74
R06C03	1321415814.000000	539751.000000	64
R06C03	1321416958.000000	577380.500000	57
R06C03	1321418132.000000	613360.000000	55
R06C03	1321419298.000000	649597.500000	54
R06C03	1321420442.000000	657382.000000	50
R06C03	1321421586.000000	726233.000000	43
R06C03	1321422734.000000	783374.500000	34
R06C03	1321423876.000000	818473.000000	29
R06C03	1321425018.000000	853267.500000	27
R06C03	1321426166.000000	883192.500000	24
R06C03	1321427336.000000	916264.000000	29
R06C03	1321428472.000000	963980.000000	24
R06C03	1321429614.000000	987734.000000	18
R06C03	1321430760.000000	1015130.000000	17
R06C03	1321431906.000000	1050460.000000	16
R06C03	1321433058.000000	1071126.500000	16
R06C03	1321434232.000000	1090199.500000	13
R06C03	1321435382.000000	1111434.500000	18
R06C03	1321436522.000000	1132745.000000	12
R06C03	1321437666.000000	1146479.000000	12
R06C03	1321438818.000000	1158500.500000	15
R06C03	1321439968.000000	1220805.500000	9
R06C03	1321441144.000000	1229110.000000	9
R06C03	1321442292.000000	1237480.000000	6
R06C03	1321443438.000000	1249225.500000	6
R06C03	1321444588.000000	1256173.000000	6
R06C03	1321445736.000000	1262129.500000	5
R06C03	1321446890.000000	1266723.500000	7
R06C03	1321448058.000000	1272012.500000	5
R06C03	1321449222.000000	1276752.500000	5
R06C03	1321450368.000000	1280923.500000	6
R06C03	1321451518.000000	1287203.500000	5
R06C03	1321452670.000000	1287992.500000	5
R06C03	1321453818.000000	1291742.500000	3
R06C03	1321454988.000000	1393027.500000	1
R06C03	1321456182.000000	1392945.000000	1
R06C03	1321457350.000000	1393089.000000	1
R06C03	1321458524.000000	1393010.000000	1
R06C03	1321459692.000000	1393073.500000	1
R06C03	1321460866.000000	1392995.000000	1
R09C10	1321350348.000000	14926.500000	211
R09C10	1321351462.000000	15618.000000	223
R09C10	1321352582.000000	16470.000000	203
R09C10	1321353702.000000	17149.500000	205
R09C10	1321354826.000000	16459.000000	222
R09C10	1321355952.000000	16519.500000	205
R09C10	1321357074.000000	16873.000000	219
R09C10	1321358210.000000	17402.500000	213
R09C10	1321359336.000000	18231.000000	216
R09C10	1321360460.000000	19149.500000	207
R09C10	1321361590.000000	18529.500000	213
R09C10	1321362714.000000	20774.500000	201
R09C10	1321363842.000000	19963.000000	212
R09C10	1321364974.000000	20906.500000	210
R09C10	1321366114.000000	23387.500000	216
R09C10	1321367248.000000	24521.500000	211
R09C10	1321368372.000000	23568.500000	210
R09C10	1321369496.000000	27140.500000	204
R09C10	1321370630.000000	28414.500000	215
R09C10	1321371762.000000	29843.500000	199
R09C10	1321372898.000000	29204.000000	217
R09C10	1321374042.000000	32612.500000	213
R09C10	1321375180.000000	35251.500000	206
R09C10	1321376316.000000	37797.500000	209
R09C10	1321377452.000000	40596.500000	203
R09C10	1321378594.000000	44162.000000	196
R09C10	1321379718.000000	47058.000000	190
R09C10	1321380854.000000	47592.000000	202
R09C10	1321382002.000000	51402.500000	196
R09C10	1321383132.000000	56130.500000	192
R09C10	1321384272.000000	57772.500000	210
R09C10	1321385404.000000	62455.000000	192
R09C10	1321386534.000000	67467.000000	202
R09C10	1321387666.000000	72706.500000	199
R09C10	1321388800.000000	79843.000000	192
R09C10	1321389942.000000	87532.500000	187
R09C10	1321391078.000000	94235.000000	180
R09C10	1321392212.000000	97260.500000	202
R09C10	1321393354.000000	108675.500000	192
R09C10	1321394492.000000	116147.000000	187
R09C10	1321395632.000000	127014.000000	185
R09C10	1321396790.000000	136261.000000	186
R09C10	1321397934.000000	148133.500000	176
R09C10	1321399080.000000	159852.500000	178
R09C10	1321400208.000000	176905.000000	165
R09C10	1321401350.000000	184173.500000	175
R09C10	1321402486.000000	202570.500000	170
R09C10	1321403626.000000	218432.500000	154
R09C10	1321404786.000000	236585.000000	155
R09C10	1321405926.000000	253683.000000	151
R09C10	1321407076.000000	278096.000000	147
R09C10	1321408214.000000	295069.000000	141
R09C10	1321409360.000000	322016.500000	132
R09C10	1321410492.000000	342471.000000	124
R09C10	1321411642.000000	368468.000000	118
R09C10	1321412800.000000	390635.500000	124
R09C10	1321413944.000000	416790.500000	116
R09C10	1321415090.000000	447877.000000	104
R09C10	1321416234.000000	469181.000000	110
R09C10	1321417380.000000	503142.000000	108
R09C10	1321418550.000000	534579.500000	92
R09C10	1321419716.000000	565307.500000	87
R09C10	1321420864.000000	594345.000000	92
R09C10	1321422010.000000	634300.500000	83
R09C10	1321423150.000000	659436.500000	83
R09C10	1321424292.000000	691116.000000	73
R09C10	1321425436.000000	718981.000000	76
R09C10	1321426608.000000	747373.000000	72
R09C10	1321427752.000000	775946.000000	71
R09C10	1321428890.000000	808441.000000	62
R09C10	1321430036.000000	836695.500000	57
R09C10	1321431178.000000	864944.000000	52
R09C10	1321432328.000000	886068.500000	58
R09C10	1321433482.000000	917273.000000	50
R09C10	1321434652.000000	938575.000000	46
R09C10	1321435798.000000	961481.500000	42
R09C10	1321436940.000000	984355.000000	39
R09C10	1321438088.000000	1000317.500000	34
R09C10	1321439240.000000	1029708.500000	30
R09C10	1321440388.000000	1048805.000000	33
R09C10	1321441566.000000	1063310.000000	30
R09C10	1321442708.000000	1136230.000000	16
R09C10	1321443858.000000	1140960.000000	18
R09C10	1321445008.000000	1149894.000000	18
R09C10	1321446156.000000	1155832.500000	14
R09C10	1321447310.000000	1161306.000000	16
R09C10	1321448492.000000	1166836.500000	17
R09C10	1321449642.000000	1171674.000000	16
R09C10	1321450788.000000	1178031.500000	13
R09C10	1321451940.000000	1181976.000000	15
R09C10	1321453092.000000	1185663.000000	13
R09C10	1321454238.000000	1189152.000000	13
R09C10	1321455440.000000	1392557.000000	1
R09C10	1321456610.000000	1392603.500000	1
R09C10	1321457780.000000	1392545.000000	1
R09C10	1321458952.000000	1392514.000000	1
R09C10	1321460122.000000	1392664.500000	1
R09C10	1321461296.000000	1392721.000000	1
R04C09	1321349538.000000	8853.000000	149
R04C09	1321350664.000000	8874.500000	148
R04C09	1321351778.000000	9411.000000	150
R04C09	1321352900.000000	9660.500000	141
R04C09	1321354022.000000	9874.500000	139
R04C09	1321355146.000000	10783.000000	145
R04C09	1321356274.000000	10146.000000	144
R04C09	1321357400.000000	11411.500000	139
R04C09	1321358530.000000	11967.000000	139
R04C09	1321359658.000000	10504.000000	130
R04C09	1321360782.000000	12259.500000	132
R04C09	1321361912.000000	12189.500000	152
R04C09	1321363036.000000	13083.000000	138
R04C09	1321364166.000000	13770.500000	139
R04C09	1321365302.000000	13353.000000	155
R04C09	1321366438.000000	15460.500000	136
R04C09	1321367568.000000	16251.000000	139
R04C09	1321368694.000000	16941.000000	141
R04C09	1321369820.000000	16719.500000	147
R04C09	1321370954.000000	18651.000000	144
R04C09	1321372086.000000	20103.000000	142
R04C09	1321373226.000000	22007.000000	139
R04C09	1321374368.000000	22347.500000	135
R04C09	1321375504.000000	22699.000000	147
R04C09	1321376638.000000	25620.500000	141
R04C09	1321377778.000000	28467.500000	138
R04C09	1321378912.000000	29869.000000	138
R04C09	1321380038.000000	32483.500000	146
R04C09	1321381186.000000	32684.000000	143
R04C09	1321382320.000000	35130.000000	127
R04C09	1321383456.000000	38558.000000	147
R04C09	1321384596.000000	39361.500000	140
R04C09	1321385726.000000	45077.000000	141
R04C09	1321386856.000000	49051.000000	132
R04C09	1321387988.000000	49062.000000	144
R04C09	1321389130.000000	55951.500000	142
R04C09	1321390268.000000	60393.000000	132
R04C09	1321391400.000000	64764.000000	132
R04C09	1321392540.000000	71328.500000	133
R04C09	1321393680.000000	75340.500000	137
R04C09	1321394820.000000	81948.000000	134
R04C09	1321395964.000000	88546.500000	121
R04C09	1321397122.000000	94433.500000	127
R04C09	1321398266.000000	102281.500000	116
R04C09	1321399410.000000	109631.000000	123
R04C09	1321400544.000000	118728.500000	127
R04C09	1321401684.000000	130834.500000	120
R04C09	1321402820.000000	141426.500000	116
R04C09	1321403968.000000	150577.000000	111
R04C09	1321405120.000000	160850.500000	113
R04C09	1321406264.000000	173886.500000	108
R04C09	1321407412.000000	188900.500000	107
R04C09	1321408550.000000	202904.500000	104
R04C09	1321409694.000000	216842.000000	105
R04C09	1321410824.000000	235358.000000	96
R04C09	1321411994.000000	250883.000000	102
R04C09	1321413142.000000	272474.500000	92
R04C09	1321414282.000000	289789.000000	81
R04C09	1321415428.000000	307369.000000	95
R04C09	1321416572.000000	329813.500000	80
R04C09	1321417746.000000	350756.000000	90
R04C09	1321418890.000000	375046.000000	84
R04C09	1321420054.000000	401774.500000	80
R04C09	1321421200.000000	425755.000000	79
R04C09	1321422346.000000	446672.000000	73
R04C09	1321423488.000000	480823.500000	68
R04C09	1321424632.000000	506357.500000	64
R04C09	1321425774.000000	531136.000000	73
R04C09	1321426948.000000	564077.000000	57
R04C09	1321428090.000000	591620.500000	58
R04C09	1321429228.000000	620426.500000	56
R04C09	1321430374.000000	649200.000000	50
R04C09	1321431516.000000	677849.500000	45
R04C09	1321432668.000000	711730.000000	37
R04C09	1321433838.000000	739645.500000	39
R04C09	1321434994.000000	767571.000000	36
R04C09	1321436134.000000	797201.500000	28
R04C09	1321437276.000000	817148.500000	33
R04C09	1321438428.000000	849258.000000	31
